ID,name,description,url,created,last modified,version,contributors,associated groups,associated groups citations,relationship citations,name_zh,description_zh
G0010,Turla,"[Turla](https://attack.mitre.org/groups/G0010) is a Russian-based threat group that has infected victims in over 45 countries, spanning a range of industries including government, embassies, military, education, research and pharmaceutical companies since 2004. Heightened activity was seen in mid-2015. [Turla](https://attack.mitre.org/groups/G0010) is known for conducting watering hole and spearphishing campaigns and leveraging in-house tools and malware. [Turla](https://attack.mitre.org/groups/G0010)’s espionage platform is mainly used against Windows machines, but has also been seen used against macOS and Linux machines.(Citation: Kaspersky Turla)(Citation: ESET Gazer Aug 2017)(Citation: CrowdStrike VENOMOUS BEAR)(Citation: ESET Turla Mosquito Jan 2018)",https://attack.mitre.org/groups/G0010,31 May 2017,28 September 2022,3.0,"Edward Millington; Matthieu Faou, ESET","Belugasturgeon, Group 88, IRON HUNTER, Krypton, Snake, Venomous Bear, Waterbug, WhiteBear","(Citation: Accenture HyperStack October 2020), (Citation: Leonardo Turla Penquin May 2020), (Citation: Secureworks IRON HUNTER Profile), (Citation: CrowdStrike VENOMOUS BEAR), (Citation: CrowdStrike VENOMOUS BEAR)(Citation: ESET Turla PowerShell May 2019)(Citation: Talos TinyTurla September 2021), (Citation: CrowdStrike VENOMOUS BEAR)(Citation: Talos TinyTurla September 2021), Based similarity in TTPs and malware used, Turla and Waterbug appear to be the same group.(Citation: Symantec Waterbug), WhiteBear is a designation used by Securelist to describe a cluster of activity that has overlaps with activity described by others as Turla, but appears to have a separate focus.(Citation: Securelist WhiteBear Aug 2017)(Citation: Talos TinyTurla September 2021)","(Citation: ESET LightNeuron May 2019),(Citation: Accenture HyperStack October 2020),(Citation: Symantec Waterbug Jun 2019),(Citation: Secureworks IRON HUNTER Profile),(Citation: Talos TinyTurla September 2021),(Citation: Kaspersky Turla),(Citation: ESET Crutch December 2020),(Citation: ESET Gazer Aug 2017),(Citation: ESET Turla Mosquito Jan 2018),(Citation: Leonardo Turla Penquin May 2020),(Citation: ESET Turla PowerShell May 2019),(Citation: ESET Turla August 2018),(Citation: Symantec Waterbug),(Citation: Unit 42 Kazuar May 2017),(Citation: ESET Carbon Mar 2017),(Citation: ESET Turla Mosquito May 2018),(Citation: Unit 42 IronNetInjector February 2021 ),(Citation: Symantec Waterbug Jun 2019),(Citation: Accenture HyperStack October 2020),(Citation: Secureworks IRON HUNTER Profile),(Citation: Talos TinyTurla September 2021),(Citation: Kaspersky Turla),(Citation: ESET Crutch December 2020),(Citation: Unit42 AcidBox June 2020),(Citation: GitHub Turla Driver Loader),(Citation: NSA NCSC Turla OilRig),(Citation: ESET Turla Mosquito Jan 2018),(Citation: Crowdstrike GTR2020 Mar 2020),(Citation: ESET Turla PowerShell May 2019),(Citation: Github Rapid7 Meterpreter Elevate),(Citation: ESET ComRAT May 2020),(Citation: ESET Gazer Aug 2017),(Citation: ESET Turla Mosquito May 2018),(Citation: Recorded Future Turla Infra 2020),(Citation: Unit 42 IronNetInjector February 2021 ),",图拉,[turla]（https://attack.mitre.org/groups/g0010）是一个基于俄罗斯的威胁组织，已感染了45个国家/地区的受害者，涵盖了一系列行业，包括政府，大使馆，军事，教育，研究和自2004年以来，制药公司在2015年中期看到了增强的活动。 [turla]（https://attack.mitre.org/groups/g0010）以开展浇水孔和矛盾的运动和利用内部工具和恶意软件而闻名。 [turla]（https://attack.mitre.org/groups/g0010）的间谍平台主要用于Windows机器，但也已被看到针对MacOS和Linux机器。（引用：Kaspersky Turla）（引用：引文：： Eset Gazer 2017年8月）（引文：CrowdStrike毒熊）（引文：Eset Turla Mosquito 2018 Jan 2018）
G0123,Volatile Cedar,"[Volatile Cedar](https://attack.mitre.org/groups/G0123) is a Lebanese threat group that has targeted individuals, companies, and institutions worldwide. [Volatile Cedar](https://attack.mitre.org/groups/G0123) has been operating since 2012 and is motivated by political and ideological interests.(Citation: CheckPoint Volatile Cedar March 2015)(Citation: ClearSky Lebanese Cedar Jan 2021)",https://attack.mitre.org/groups/G0123,08 February 2021,20 April 2022,1.1,,Lebanese Cedar,(Citation: ClearSky Lebanese Cedar Jan 2021),"(Citation: ClearSky Lebanese Cedar Jan 2021),(Citation: CheckPoint Volatile Cedar March 2015),(Citation: ClearSky Lebanese Cedar Jan 2021),(Citation: CheckPoint Volatile Cedar March 2015),",挥发性雪松,[volatile Cedar]（https://attack.mitre.org/groups/g0123）是一个黎巴嫩威胁集团，针对全球个人，公司和机构。 [volatile cedar]（https://attack.mitre.org/groups/g0123）自2012年以来一直在运作，并受到政治和意识形态利益的激励。 ）
G0090,WIRTE,"[WIRTE](https://attack.mitre.org/groups/G0090) is a threat group that has been active since at least August 2018. [WIRTE](https://attack.mitre.org/groups/G0090) has targeted government, diplomatic, financial, military, legal, and technology organizations in the Middle East and Europe.(Citation: Lab52 WIRTE Apr 2019)(Citation: Kaspersky WIRTE November 2021)",https://attack.mitre.org/groups/G0090,24 May 2019,15 April 2022,2.0,Lab52 by S2 Grupo,,,"(Citation: Kaspersky WIRTE November 2021),(Citation: Lab52 WIRTE Apr 2019),(Citation: Kaspersky WIRTE November 2021),(Citation: Lab52 WIRTE Apr 2019),",Wirte,[Wirte]（https://attack.mitre.org/groups/g0090）是一个威胁组，至少从2018年8月开始就一直处于活动状态。已针对中东和欧洲的政府，外交，金融，军事，法律和技术组织。（引用：LAB52 Wirte 2019年4月）
G0107,Whitefly,"[Whitefly](https://attack.mitre.org/groups/G0107) is a cyber espionage group that has been operating since at least 2017. The group has targeted organizations based mostly in Singapore across a wide variety of sectors, and is primarily interested in stealing large amounts of sensitive information. The group has been linked to an attack against Singapore’s largest public health organization, SingHealth.(Citation: Symantec Whitefly March 2019)",https://attack.mitre.org/groups/G0107,26 May 2020,12 October 2021,1.1,,,,"(Citation: Symantec Whitefly March 2019),(Citation: Symantec Whitefly March 2019),",粉虱,[whitefly]（https://attack.mitre.org/groups/g0107）是一个网络间谍组，至少从2017年开始就一直在运营。该小组主要针对新加坡的组织，主要是在各个领域，并且IS IS是主要有兴趣窃取大量敏感信息。该小组与对新加坡最大的公共卫生组织Singhealth的袭击有关。（引用：Symantec Whitefly 2019年3月）
G0124,Windigo,"The [Windigo](https://attack.mitre.org/groups/G0124) group has been operating since at least 2011, compromising thousands of Linux and Unix servers using the [Ebury](https://attack.mitre.org/software/S0377) SSH backdoor to create a spam botnet. Despite law enforcement intervention against the creators, [Windigo](https://attack.mitre.org/groups/G0124) operators continued updating [Ebury](https://attack.mitre.org/software/S0377) through 2019.(Citation: ESET Windigo Mar 2014)(Citation: CERN Windigo June 2019)",https://attack.mitre.org/groups/G0124,10 February 2021,26 April 2021,1.0,,,,"(Citation: ESET Ebury Oct 2017),(Citation: ESET Windigo Mar 2014),(Citation: ESET ForSSHe December 2018),",Windigo,"The [Windigo](https://attack.mitre.org/groups/G0124) group has been operating since at least 2011, compromising thousands of Linux and Unix servers using the [Ebury](https://attack.mitre.org /software/s0377）SSH后门可创建垃圾邮件僵尸网络。尽管对创作者的执法干预，但[Windigo]（https://attack.mitre.org/groups/g0124）运营商继续更新[ebury]（https://attack.mitre.mitre.mitre.mitre.mit.mit.mitre.org/software/s0377）。 （引文：Eset Windigo 2014年3月）（引文：Cern Windigo 2019年6月）"
G0112,Windshift,"[Windshift](https://attack.mitre.org/groups/G0112) is a threat group that has been active since at least 2017, targeting specific individuals for surveillance in government departments and critical infrastructure across the Middle East.(Citation: SANS Windshift August 2018)(Citation: objective-see windtail1 dec 2018)(Citation: objective-see windtail2 jan 2019)",https://attack.mitre.org/groups/G0112,25 June 2020,26 April 2021,1.1,,Bahamut,(Citation: SANS Windshift August 2018),"(Citation: SANS Windshift August 2018),(Citation: objective-see windtail2 jan 2019),(Citation: objective-see windtail1 dec 2018),(Citation: SANS Windshift August 2018),(Citation: BlackBerry Bahamut),(Citation: objective-see windtail1 dec 2018),",挡风玻璃,[WindShift]（https://attack.mitre.org/groups/g0112）是一个威胁群体，至少从2017年开始就一直活跃，针对政府部门的特定个人和中东的关键基础设施的特定个人。 SANS WINDSHIFT 2018年8月）（引文：Objective-See Windtail1 2018年12月1日）
G0044,Winnti Group,"[Winnti Group](https://attack.mitre.org/groups/G0044) is a threat group with Chinese origins that has been active since at least 2010. The group has heavily targeted the gaming industry, but it has also expanded the scope of its targeting.(Citation: Kaspersky Winnti April 2013)(Citation: Kaspersky Winnti June 2015)(Citation: Novetta Winnti April 2015) Some reporting suggests a number of other groups, including [Axiom](https://attack.mitre.org/groups/G0001), [APT17](https://attack.mitre.org/groups/G0025), and [Ke3chang](https://attack.mitre.org/groups/G0004), are closely linked to [Winnti Group](https://attack.mitre.org/groups/G0044).(Citation: 401 TRG Winnti Umbrella May 2018)",https://attack.mitre.org/groups/G0044,31 May 2017,15 April 2022,1.2,Edward Millington,Blackfly,(Citation: Symantec Suckfly March 2016),"(Citation: Kaspersky Winnti June 2015),(Citation: Kaspersky Winnti April 2013),(Citation: ESET PipeMon May 2020),(Citation: Kaspersky Winnti April 2013),",Winnti Group,[Winnti Group]（https://attack.mitre.org/groups/g0044）是一个具有中国起源的威胁群体，至少从2010年开始就一直活跃。该小组已经针对游戏行业了，但它也扩大了该小组其目标范围。（引用：卡巴斯基·温妮蒂2013年4月）（引文：卡巴斯基·温蒂（Kaspersky Winnti）2015年6月）（引用：Novetta winnti 2015年4月4月）一些报告暗示了许多其他小组。到[Winnti Group]（https://attack.mitre.org/groups/g0044）。
G0102,Wizard Spider,"[Wizard Spider](https://attack.mitre.org/groups/G0102) is a Russia-based financially motivated threat group originally known for the creation and deployment of [TrickBot](https://attack.mitre.org/software/S0266) since at least 2016. [Wizard Spider](https://attack.mitre.org/groups/G0102) possesses a diverse arsenal of tools and has conducted ransomware campaigns against a variety of organizations, ranging from major corporations to hospitals.(Citation: CrowdStrike Ryuk January 2019)(Citation: DHS/CISA Ransomware Targeting Healthcare October 2020)(Citation: CrowdStrike Wizard Spider October 2020)",https://attack.mitre.org/groups/G0102,12 May 2020,14 October 2021,2.0,Edward Millington; Oleksiy Gayda,"Grim Spider, TEMP.MixMaster, UNC1878","(Citation: CrowdStrike Ryuk January 2019)(Citation: CrowdStrike Grim Spider May 2019), (Citation: FireEye Ryuk and Trickbot January 2019), (Citation: FireEye KEGTAP SINGLEMALT October 2020)","(Citation: CrowdStrike Ryuk January 2019),(Citation: Malwarebytes TrickBot Sep 2019),(Citation: CrowdStrike Wizard Spider October 2020),(Citation: CrowdStrike Wizard Spider March 2019),(Citation: Sophos New Ryuk Attack October 2020),(Citation: DFIR Ryuk 2 Hour Speed Run November 2020),(Citation: DFIR Ryuk in 5 Hours October 2020),(Citation: Group IB GrimAgent July 2021),(Citation: FireEye Ryuk and Trickbot January 2019),(Citation: FireEye KEGTAP SINGLEMALT October 2020),(Citation: DHS/CISA Ransomware Targeting Healthcare October 2020),(Citation: Red Canary Hospital Thwarted Ryuk October 2020),(Citation: DFIR Ryuk's Return October 2020),(Citation: Forbes Dyre May 2017),(Citation: CrowdStrike Grim Spider May 2019),(Citation: Red Canary Hospital Thwarted Ryuk October 2020),(Citation: CrowdStrike Wizard Spider October 2020),(Citation: Sophos New Ryuk Attack October 2020),(Citation: DFIR Ryuk 2 Hour Speed Run November 2020),(Citation: DFIR Ryuk in 5 Hours October 2020),(Citation: FireEye Ryuk and Trickbot January 2019),(Citation: FireEye KEGTAP SINGLEMALT October 2020),(Citation: DHS/CISA Ransomware Targeting Healthcare October 2020),(Citation: DFIR Ryuk's Return October 2020),(Citation: CrowdStrike Grim Spider May 2019),",向导蜘蛛,[向导蜘蛛]（https://attack.mitre.org/groups/g0102）是一个基于俄罗斯的财务动机威胁群体，最初以创建和部署[Trickbot]（https://attack.mitre.mitre.orgg/）而闻名。软件/S0266）至少从2016年开始。[Wizard Spider]（https://attack.mitre.mitre.org/groups/g0102）拥有多样化的工具武器，并进行了针对各种组织的勒索软件活动医院。（引文：CrowdStrike Ryuk 2019年1月）（引文：DHS/CISA勒索软件针对2020年10月的医疗保健）（引文：CrowdStrike Wizard Spider 2020年10月）
G0128,ZIRCONIUM,"[ZIRCONIUM](https://attack.mitre.org/groups/G0128) is a threat group operating out of China, active since at least 2017, that has targeted individuals associated with the 2020 US presidential election and prominent leaders in the international affairs community.(Citation: Microsoft Targeting Elections September 2020)(Citation: Check Point APT31 February 2021)",https://attack.mitre.org/groups/G0128,24 March 2021,20 April 2021,1.0,,APT31,(Citation: Check Point APT31 February 2021),",(Citation: Zscaler APT31 Covid-19 October 2020),(Citation: Microsoft Targeting Elections September 2020),(Citation: Check Point APT31 February 2021),(Citation: Google Election Threats October 2020),",锆,[锆]（https://attack.mitre.org/groups/g0128）是一个在中国运营的威胁集团，至少从2017年起活跃，其目标是与2020年美国总统选举和国际著名领导人相关的个人事务社区。
G0018,admin@338,"[admin@338](https://attack.mitre.org/groups/G0018) is a China-based cyber threat group. It has previously used newsworthy events as lures to deliver malware and has primarily targeted organizations involved in financial, economic, and trade policy, typically using publicly available RATs such as [PoisonIvy](https://attack.mitre.org/software/S0012), as well as some non-public backdoors. (Citation: FireEye admin@338)",https://attack.mitre.org/groups/G0018,31 May 2017,18 March 2020,1.2,"Tatsuya Daitoku, Cyber Defense Institute, Inc.",,,"(Citation: FireEye admin@338),(Citation: FireEye admin@338),",管理员@338,[admin@338]（https://attack.mitre.org/groups/g0018）是一个基于中国的网络威胁组。它以前曾使用新闻价值的事件作为诱饵来提供恶意软件，并主要针对参与金融，经济和贸易政策的组织，通常使用[poisoivy]（https://attack.mitre.mitre.org/software/software/software/s0012）公开可用的老鼠。 ），以及一些非公共的后门。 （引文：FireEye Admin@338）
G0045,menuPass,"[menuPass](https://attack.mitre.org/groups/G0045) is a threat group that has been active since at least 2006. Individual members of [menuPass](https://attack.mitre.org/groups/G0045) are known to have acted in association with the Chinese Ministry of State Security's (MSS) Tianjin State Security Bureau and worked for the Huaying Haitai Science and Technology Development Company.(Citation: DOJ APT10 Dec 2018)(Citation: District Court of NY APT10 Indictment December 2018)

[menuPass](https://attack.mitre.org/groups/G0045) has targeted healthcare, defense, aerospace, finance, maritime, biotechnology, energy, and government sectors globally, with an emphasis on Japanese organizations. In 2016 and 2017, the group is known to have targeted managed IT service providers (MSPs), manufacturing and mining companies, and a university.(Citation: Palo Alto menuPass Feb 2017)(Citation: Crowdstrike CrowdCast Oct 2013)(Citation: FireEye Poison Ivy)(Citation: PWC Cloud Hopper April 2017)(Citation: FireEye APT10 April 2017)(Citation: DOJ APT10 Dec 2018)(Citation: District Court of NY APT10 Indictment December 2018)",https://attack.mitre.org/groups/G0045,31 May 2017,20 July 2022,2.1,Edward Millington; Michael Cox,"APT10, CVNX, Cicada, HOGFISH, POTASSIUM, Red Apollo, Stone Panda","(Citation: Palo Alto menuPass Feb 2017)(Citation: Accenture Hogfish April 2018)(Citation: FireEye APT10 Sept 2018)(Citation: DOJ APT10 Dec 2018)(Citation: Symantec Cicada November 2020), (Citation: PWC Cloud Hopper April 2017)(Citation: DOJ APT10 Dec 2018)(Citation: District Court of NY APT10 Indictment December 2018), (Citation: Symantec Cicada November 2020), (Citation: Accenture Hogfish April 2018), (Citation: DOJ APT10 Dec 2018)(Citation: District Court of NY APT10 Indictment December 2018), (Citation: PWC Cloud Hopper April 2017)(Citation: DOJ APT10 Dec 2018)(Citation: District Court of NY APT10 Indictment December 2018), (Citation: Palo Alto menuPass Feb 2017)(Citation: Accenture Hogfish April 2018)(Citation: DOJ APT10 Dec 2018)(Citation: District Court of NY APT10 Indictment December 2018)(Citation: Symantec Cicada November 2020)","(Citation: PWC Cloud Hopper Technical Annex April 2017),(Citation: FireEye APT10 Sept 2018),(Citation: District Court of NY APT10 Indictment December 2018),(Citation: Accenture Hogfish April 2018),(Citation: Symantec Cicada November 2020),(Citation: DOJ APT10 Dec 2018),(Citation: FireEye APT10 April 2017),(Citation: Securelist APT10 March 2021),(Citation: PWC Cloud Hopper Technical Annex April 2017),(Citation: FireEye APT10 Sept 2018),(Citation: Securelist APT10 March 2021),(Citation: Accenture Hogfish April 2018),(Citation: Symantec Cicada November 2020),(Citation: DOJ APT10 Dec 2018),(Citation: FireEye APT10 April 2017),(Citation: District Court of NY APT10 Indictment December 2018),(Citation: PWC Cloud Hopper April 2017),(Citation: Github AD-Pentest-Script),",Menupass,"[menupass]（https://attack.mitre.org/groups/g0045）是一个威胁组，至少从2006年开始就一直活跃。众所周知，G0045）与中国国家安全部（MSS）天津州安全局合作，并在Huaying Haitai Science和技术发展公司工作。（引用：DOJ APT10 2018年12月10日） APT10起诉书2018年12月）

[Menupass]（https://attack.mitre.org/groups/g0045）针对医疗保健，国防，航空航天，金融，海上，生物技术，能源，能源和政府部门，重点是日本组织。在2016年和2017年，该小组众所周知，该小组针对托管IT服务提供商（MSP），制造业和矿业公司和一所大学。毒藤（引文：2017年4月PWC Cloud Hopper）（引文：FireEye APT10 2017年4月10日）（引文：DOJ APT10 2018年12月10日）（引文：纽约州地区法院2018年12月10日起起诉书）"
