ID,name,description,url,created,last modified,version,contributors,platforms,aliases,type,relationship citations,name_zh,description_zh
S1024,CreepySnail,[CreepySnail](https://attack.mitre.org/software/S1024) is a custom PowerShell implant that has been used by [POLONIUM](https://attack.mitre.org/groups/G1005) since at least 2022.(Citation: Microsoft POLONIUM June 2022),https://attack.mitre.org/software/S1024,08 July 2022,08 August 2022,1.0,,Windows,,malware,"(Citation: Microsoft POLONIUM June 2022),,(Citation: Microsoft POLONIUM June 2022)",Creepysamail,[creepysnail]（https://attack.mitre.org/software/s1024）是一种自定义PowerShell植入物，至少从2022年起，它已被[Polonium]（https://attack.mitre.mitre.mitre.mitre.mitre.mitre.mitre.mitre.mitre.mitre.mitre.mitre.mitre.mitre.mitre.mitre.mitre.mitre.mitre.mitre.mitre.mitre.mitre.mitre.mitre.mitre.mitre.mitre.mitre.mitre.mitre.mitre.mitre.mitre.mitre.mitre.mitre.mitre.mitre.mitre.mitre.mitre.mitre.mitre.mitre.mitre.mitre植入） 。（引文：Microsoft Polonium 2022年6月）
S0115,Crimson,[Crimson](https://attack.mitre.org/software/S0115) is a remote access Trojan that has been used by [Transparent Tribe](https://attack.mitre.org/groups/G0134) since at least 2016.(Citation: Proofpoint Operation Transparent Tribe March 2016)(Citation: Kaspersky Transparent Tribe August 2020),https://attack.mitre.org/software/S0115,31 May 2017,22 September 2022,1.3,,Windows,MSIL/Crimson,malware,"(Citation: Proofpoint Operation Transparent Tribe March 2016),(Citation: Cisco Talos Transparent Tribe Education Campaign July 2022),(Citation: Cisco Talos Transparent Tribe Education Campaign July 2022),(Citation: Proofpoint Operation Transparent Tribe March 2016),(Citation: Cisco Talos Transparent Tribe Education Campaign July 2022),(Citation: Kaspersky Transparent Tribe August 2020)",赤红,[crimson]（https://attack.mitre.org/software/s0115）是一个远程访问木马，至少至少至少在[透明师]（https://attack.mitre.org/groups/g0134）使用。 2016年。
S0235,CrossRAT,[CrossRAT](https://attack.mitre.org/software/S0235) is a cross platform RAT.,https://attack.mitre.org/software/S0235,17 October 2018,30 March 2020,1.1,,"Linux, Windows, macOS",,malware,"(Citation: Lookout Dark Caracal Jan 2018),,(Citation: Lookout Dark Caracal Jan 2018)",Crossrat,[Crossrat]（https://attack.mitre.org/software/s0235）是跨平台大鼠。
S0538,Crutch,[Crutch](https://attack.mitre.org/software/S0538) is a backdoor designed for document theft that has been used by [Turla](https://attack.mitre.org/groups/G0010) since at least 2015.(Citation: ESET Crutch December 2020),https://attack.mitre.org/software/S0538,04 December 2020,22 December 2020,1.0,,Windows,,malware,"(Citation: Talos TinyTurla September 2021),(Citation: ESET Crutch December 2020),,(Citation: ESET Crutch December 2020)",拐杖,[crutch]（https://attack.mitre.org/software/s0538）是一个后门，用于文档盗窃案，自从[turla]（https://attack.mitre.mitre.mitre.mitre.mitre.mitre.mitre.mitre.mitre.mitre.org/groups/g0010）以来至少2015年。（引文：ESET拐杖2020年12月）
S0498,Cryptoistic,"[Cryptoistic](https://attack.mitre.org/software/S0498) is a backdoor, written in Swift, that has been used by [Lazarus Group](https://attack.mitre.org/groups/G0032).(Citation: SentinelOne Lazarus macOS July 2020)",https://attack.mitre.org/software/S0498,10 August 2020,18 August 2020,1.0,,macOS,,malware,"(Citation: SentinelOne Lazarus macOS July 2020),,(Citation: SentinelOne Lazarus macOS July 2020)",加密主义,[cryptoistic]（https://attack.mitre.org/software/s0498）是一款后期，用Swift编写，已由[Lazarus group]使用，（https://attack.mitre.mitre.mitre.mitre.org.org/groups/g0032） 。
S0625,Cuba,"
[Cuba](https://attack.mitre.org/software/S0625) is a Windows-based ransomware family that has been used against financial institutions, technology, and logistics organizations in North and South America as well as Europe since at least December 2019.(Citation: McAfee Cuba April 2021)",https://attack.mitre.org/software/S0625,18 June 2021,12 October 2021,1.0,"Daniyal Naeem, BT Security",Windows,,malware,",,(Citation: McAfee Cuba April 2021)",古巴,"
[CUBA]（https://attack.mitre.org/software/s0625）是一个基于Windows的Ransomware家族，一直在北美和南美以及欧洲以及至少以来都用于金融机构，技术和物流组织。 2019年12月。（引文：McAfee Cuba 2021年4月）"
S0687,Cyclops Blink,"[Cyclops Blink](https://attack.mitre.org/software/S0687) is a modular malware that has been used in widespread campaigns by [Sandworm Team](https://attack.mitre.org/groups/G0034) since at least 2019 to target Small/Home Office (SOHO) network devices, including WatchGuard and Asus.(Citation: NCSC Cyclops Blink February 2022)(Citation: NCSC CISA Cyclops Blink Advisory February 2022)(Citation: Trend Micro Cyclops Blink March 2022)",https://attack.mitre.org/software/S0687,03 March 2022,14 April 2022,1.0,,Network,,malware,"(Citation: NCSC CISA Cyclops Blink Advisory February 2022),(Citation: Trend Micro Cyclops Blink March 2022),,(Citation: NCSC CISA Cyclops Blink Advisory February 2022),(Citation: Trend Micro Cyclops Blink March 2022),(Citation: NCSC Cyclops Blink February 2022)",独眼巨人眨眼,[Cyclops blink]（https://attack.mitre.org/software/s0687）是一种模块化恶意软件，已在[Sandworm Team]（https://attack.mitre.mitre.or.org/groups/groups/g0034）中使用广泛广告系列中使用至少从2019年开始针对小型/家庭办公室（SOHO）网络设备，包括守卫和华硕。 ）
S1033,DCSrv,"[DCSrv](https://attack.mitre.org/software/S1033) is destructive malware that has been used by [Moses Staff](https://attack.mitre.org/groups/G1009) since at least  September 2021. Though [DCSrv](https://attack.mitre.org/software/S1033) has ransomware-like capabilities, [Moses Staff](https://attack.mitre.org/groups/G1009) does not demand ransom or offer a decryption key.(Citation: Checkpoint MosesStaff Nov 2021)",https://attack.mitre.org/software/S1033,11 August 2022,18 October 2022,1.0,"Hiroki Nagahama, NEC Corporation; Manikantan Srinivasan , NEC Corporation India; Pooja Natarajan, NEC Corporation India",Windows,,malware,"(Citation: Checkpoint MosesStaff Nov 2021),,(Citation: Checkpoint MosesStaff Nov 2021)",DCSRV,[DCSRV]（https://attack.mitre.org/software/s1033）是[摩西工作人员]（https://attack.mitre.mitre.org/groups/g1009）使用的破坏性恶意软件，至少至少自2021年9月2021年9月。提供一个解密密钥。（引用：Checkpoint Mosesstaff 2021年11月
S0255,DDKONG,[DDKONG](https://attack.mitre.org/software/S0255) is a malware sample that was part of a campaign by [Rancor](https://attack.mitre.org/groups/G0075). [DDKONG](https://attack.mitre.org/software/S0255) was first seen used in February 2017. (Citation: Rancor Unit42 June 2018),https://attack.mitre.org/software/S0255,17 October 2018,17 October 2018,1.0,,,,malware,"(Citation: Rancor Unit42 June 2018),,(Citation: Rancor Unit42 June 2018)",ddkong,[ddkong]（https://attack.mitre.org/software/s0255）是恶意软件样本，是[rancor]（https://attack.mitre.mitre.org/groups/g0075）广告系列的一部分。 [ddkong]（https://attack.mitre.org/software/s0255）于2017年2月首次使用。（引用：Rancor Unit42 2018年6月42日）
S0616,DEATHRANSOM,"[DEATHRANSOM](https://attack.mitre.org/software/S0616) is ransomware written in C that has been used since at least 2020, and has potential overlap with [FIVEHANDS](https://attack.mitre.org/software/S0618) and [HELLOKITTY](https://attack.mitre.org/software/S0617).(Citation: FireEye FiveHands April 2021)",https://attack.mitre.org/software/S0616,02 June 2021,18 October 2021,1.0,,Windows,,malware,",,(Citation: FireEye FiveHands April 2021)",死亡传兰,[Deatherransom]（https://attack.mitre.org/software/s0616）是用C编写的勒索软件，至少从2020年开始使用，并且潜在与[五人]（https://attack.mitre.mitre.org.org.org.org.org.org.org.org.org.org.org.org.org.org.org.org.org.org.org.org.org.org.org.org.org.org.org.org.org.org.org and。 /software/s0618）和[hellokitty]（https://attack.mitre.org/software/s0617）。
S0213,DOGCALL,[DOGCALL](https://attack.mitre.org/software/S0213) is a backdoor used by [APT37](https://attack.mitre.org/groups/G0067) that has been used to target South Korean government and military organizations in 2017. It is typically dropped using a Hangul Word Processor (HWP) exploit. (Citation: FireEye APT37 Feb 2018),https://attack.mitre.org/software/S0213,18 April 2018,30 March 2020,1.2,,Windows,,malware,"(Citation: FireEye APT37 Feb 2018),(Citation: Unit 42 Nokki Oct 2018),,(Citation: FireEye APT37 Feb 2018),(Citation: Unit 42 Nokki Oct 2018)",狗叫,[DogCall]（https://attack.mitre.org/software/s0213）是[APT37]（https://attack.mitre.mitre.org/groups/g0067）使用的后门和2017年的军事组织。通常使用hlogul文字处理器（HWP）漏洞将其删除。 （引文：FireEye APT37 2018年2月）
S0694,DRATzarus,"[DRATzarus](https://attack.mitre.org/software/S0694) is a remote access tool (RAT) that has been used by [Lazarus Group](https://attack.mitre.org/groups/G0032) to target the defense and aerospace organizations globally since at least summer 2020. [DRATzarus](https://attack.mitre.org/software/S0694) shares similarities with [Bankshot](https://attack.mitre.org/software/S0239), which was used by [Lazarus Group](https://attack.mitre.org/groups/G0032) in 2017 to target the Turkish financial sector.(Citation: ClearSky Lazarus Aug 2020)",https://attack.mitre.org/software/S0694,24 March 2022,12 April 2022,1.0,,Windows,,malware,",,(Citation: ClearSky Lazarus Aug 2020)",Dratzarus,[dratzarus]（https://attack.mitre.org/software/s0694）是[lazarus group]使用的远程访问工具（rat）至少从2020年夏季开始，全球范围内的国防和航空航天组织。 /s0239），由[Lazarus Group]（https://attack.mitre.org/groups/g0032）使用，以针对土耳其金融部门（引用：Clearsky Lazarus 2020年8月）
S0497,Dacls,[Dacls](https://attack.mitre.org/software/S0497) is a multi-platform remote access tool used by [Lazarus Group](https://attack.mitre.org/groups/G0032) since at least December 2019.(Citation: TrendMicro macOS Dacls May 2020)(Citation: SentinelOne Lazarus macOS July 2020),https://attack.mitre.org/software/S0497,07 August 2020,02 September 2020,1.0,,"Linux, Windows, macOS",,malware,"(Citation: SentinelOne Lazarus macOS July 2020),(Citation: TrendMicro macOS Dacls May 2020),,(Citation: SentinelOne Lazarus macOS July 2020),(Citation: TrendMicro macOS Dacls May 2020)",DACLS,[DACLS]（https://attack.mitre.org/software/s0497）是[Lazarus Group]使用的多平台远程访问工具（https：//attack.mitre.mitre.mitre.mitre.mitre.mitre.mitre.mitre.org/groups/g0032） 2019年12月。（引文：TrendMicro Macos DACLS 2020年5月）（引文：Sentinelone Lazarus MacOS 2020年7月）
S1014,DanBot,[DanBot](https://attack.mitre.org/software/S1014) is a first-stage remote access Trojan written in C# that has been used by [HEXANE](https://attack.mitre.org/groups/G1001) since at least 2018.(Citation: SecureWorks August 2019),https://attack.mitre.org/software/S1014,03 June 2022,01 September 2022,1.0,,Windows,,malware,"(Citation: SecureWorks August 2019),,(Citation: SecureWorks August 2019),(Citation: ClearSky Siamesekitten August 2021)",丹伯特,[danbot]（https://attack.mitre.org/software/s1014）是第一阶段的远程访问trojan，用C＃编写的c＃，已由[hexane]（https://attack.mitre.mitre.mitre.org.org/groups/ G1001）至少从2018年开始。（引用：SecureWorks 2019年8月）
S0334,DarkComet,[DarkComet](https://attack.mitre.org/software/S0334) is a Windows remote administration tool and backdoor.(Citation: TrendMicro DarkComet Sept 2014)(Citation: Malwarebytes DarkComet March 2018),https://attack.mitre.org/software/S0334,29 January 2019,28 March 2020,1.1,,Windows,"DarkKomet, FYNLOS, Fynloski, Krademok",malware,"(Citation: FireEye APT38 Oct 2018),(Citation: Unit42 SilverTerrier 2018),(Citation: Unit 42 ProjectM March 2016),,(Citation: Malwarebytes DarkComet March 2018),(Citation: TrendMicro DarkComet Sept 2014)",darkcomet,[darkcomet]（https://attack.mitre.org/software/s0334）是Windows远程管理工具和后门。（引用：TrendMicro Darkcomet 2014年9月）（引用：Malwarebytes Darkcomet 2018年3月）
S0673,DarkWatchman,[DarkWatchman](https://attack.mitre.org/software/S0673) is a lightweight JavaScript-based remote access tool (RAT) that avoids file operations; it was first observed in November 2021.(Citation: Prevailion DarkWatchman 2021),https://attack.mitre.org/software/S0673,10 January 2022,18 October 2022,1.0,,Windows,,malware,",,(Citation: Prevailion DarkWatchman 2021)",Darkwatchman,[darkwatchman]（https://attack.mitre.org/software/s0673）是一种基于轻量级JavaScript的远程访问工具（RAT），避免了文件操作；它是在2021年11月首次观察的。
S0187,Daserf,"[Daserf](https://attack.mitre.org/software/S0187) is a backdoor that has been used to spy on and steal from Japanese, South Korean, Russian, Singaporean, and Chinese victims. Researchers have identified versions written in both Visual C and Delphi. (Citation: Trend Micro Daserf Nov 2017) (Citation: Secureworks BRONZE BUTLER Oct 2017)",https://attack.mitre.org/software/S0187,16 January 2018,30 March 2020,1.1,,Windows,"Muirim, Nioupale",malware,"(Citation: Symantec Tick Apr 2016),(Citation: Trend Micro Daserf Nov 2017),,(Citation: Symantec Tick Apr 2016),(Citation: Secureworks BRONZE BUTLER Oct 2017),(Citation: Trend Micro Daserf Nov 2017)",达瑟夫,[daserf]（https://attack.mitre.org/software/s0187）是一种后门，用于监视日语，韩国，俄罗斯，新加坡和中国受害者。研究人员已经确定了在Visual C和Delphi中编写的版本。 （引文：趋势微型达瑟夫2017年11月）（引文：SecureWorks Bronze Butler 2017年10月）
